,Origin ISO,Destination ISO,colony_of_destination_ever
38907,PRT,ISL,0.0
38908,PRT,ISR,0.0
38909,PRT,ITA,0.0
38910,PRT,JAM,0.0
38911,PRT,JOR,0.0
38912,PRT,JPN,0.0
38913,PRT,KAZ,0.0
38914,PRT,KEN,0.0
38915,PRT,KGZ,0.0
38916,PRT,KHM,0.0
38917,PRT,KIR,0.0
38918,PRT,KNA,0.0
38919,PRT,KOR,0.0
38920,PRT,KWT,0.0
38921,PRT,LAO,0.0
38922,PRT,LBN,0.0
38923,PRT,LBR,0.0
38924,PRT,LBY,0.0
38925,PRT,LCA,0.0
38926,PRT,LIE,0.0
38927,PRT,LKA,0.0
38928,PRT,LSO,0.0
38929,PRT,LTU,0.0
38930,PRT,LUX,0.0
38931,PRT,LVA,0.0
38932,PRT,MAC,0.0
38933,PRT,MAR,0.0
38934,PRT,MCO,0.0
38935,PRT,MDA,0.0
38936,PRT,MDG,0.0
38937,PRT,MDV,0.0
38938,PRT,MEX,0.0
38939,PRT,MHL,0.0
38940,PRT,MKD,0.0
38941,PRT,MLI,0.0
38942,PRT,MLT,0.0
38943,PRT,MMR,0.0
38944,PRT,MNE,0.0
38945,PRT,MNG,0.0
38946,PRT,MNP,0.0
38947,PRT,MOZ,0.0
38948,PRT,MRT,0.0
38949,PRT,MSR,0.0
38950,PRT,MTQ,0.0
38951,PRT,MUS,0.0
38952,PRT,MWI,0.0
38953,PRT,MYS,0.0
38954,PRT,MYT,0.0
38955,PRT,NAM,0.0
38956,PRT,NCL,0.0
38957,PRT,NER,0.0
38958,PRT,NGA,0.0
38959,PRT,NIC,0.0
38960,PRT,NIU,0.0
38961,PRT,NLD,0.0
38962,PRT,NOR,0.0
38963,PRT,NPL,0.0
38964,PRT,NRU,0.0
38965,PRT,NZL,0.0
38966,PRT,OMN,0.0
38967,PRT,PAK,0.0
38968,PRT,PAN,0.0
38969,PRT,PER,0.0
38970,PRT,PHL,0.0
38971,PRT,PLW,0.0
38972,PRT,PNG,0.0
38973,PRT,POL,0.0
38974,PRT,PRI,0.0
38975,PRT,PRK,0.0
38976,PRT,PRT,0.0
38977,PRT,PRY,0.0
38978,PRT,PSE,0.0
38979,PRT,PYF,0.0
38980,PRT,QAT,0.0
38981,PRT,REU,0.0
38982,PRT,ROU,0.0
38983,PRT,RUS,0.0
38984,PRT,RWA,0.0
38985,PRT,SAU,0.0
38986,PRT,SDN,0.0
38987,PRT,SEN,0.0
38988,PRT,SGP,0.0
38989,PRT,SHN,0.0
38990,PRT,SLB,0.0
38991,PRT,SLE,0.0
38992,PRT,SLV,0.0
38993,PRT,SMR,0.0
38994,PRT,SOM,0.0
38995,PRT,SPM,0.0
38996,PRT,SRB,0.0
38997,PRT,SSD,0.0
38998,PRT,STP,0.0
38999,PRT,SUR,0.0
39000,PRT,SVK,0.0
39001,PRT,SVN,0.0
39002,PRT,SWE,0.0
39003,PRT,SWZ,0.0
39004,PRT,SXM,0.0
39005,PRT,SYC,0.0
39006,PRT,SYR,0.0
39007,PRT,TCA,0.0
39008,PRT,TCD,0.0
39009,PRT,TGO,0.0
39010,PRT,THA,0.0
39011,PRT,TJK,0.0
39012,PRT,TKL,0.0
39013,PRT,TKM,0.0
39014,PRT,TLS,0.0
39015,PRT,TON,0.0
39016,PRT,TTO,0.0
39017,PRT,TUN,0.0
39018,PRT,TUR,0.0
39019,PRT,TUV,0.0
39020,PRT,TWN,0.0
39021,PRT,TZA,0.0
39022,PRT,UGA,0.0
39023,PRT,UKR,0.0
39024,PRT,URY,0.0
39025,PRT,USA,0.0
39026,PRT,UZB,0.0
39027,PRT,VCT,0.0
39028,PRT,VEN,0.0
39029,PRT,VGB,0.0
39030,PRT,VIR,0.0
39031,PRT,VNM,0.0
39032,PRT,VUT,0.0
39033,PRT,WLF,0.0
39034,PRT,WSM,0.0
39035,PRT,YEM,0.0
39036,PRT,ZAF,0.0
39037,PRT,ZMB,0.0
39038,PRT,ZWE,0.0
39039,PRY,ABW,0.0
39040,PRY,AFG,0.0
39041,PRY,AGO,0.0
39042,PRY,AIA,0.0
39043,PRY,ALB,0.0
39044,PRY,AND,0.0
39045,PRY,ARE,0.0
39046,PRY,ARG,0.0
39047,PRY,ARM,0.0
39048,PRY,ASM,0.0
39049,PRY,ATG,0.0
39050,PRY,AUS,0.0
39051,PRY,AUT,0.0
39052,PRY,AZE,0.0
39053,PRY,BDI,0.0
39054,PRY,BEL,0.0
39055,PRY,BEN,0.0
39056,PRY,BES,0.0
39057,PRY,BFA,0.0
39058,PRY,BGD,0.0
39059,PRY,BGR,0.0
39060,PRY,BHR,0.0
39061,PRY,BHS,0.0
39062,PRY,BIH,0.0
39063,PRY,BLR,0.0
39064,PRY,BLZ,0.0
39065,PRY,BMU,0.0
39066,PRY,BOL,0.0
39067,PRY,BRA,0.0
39068,PRY,BRB,0.0
39069,PRY,BRN,0.0
39070,PRY,BTN,0.0
39071,PRY,BWA,0.0
39072,PRY,CAF,0.0
39073,PRY,CAN,0.0
39074,PRY,CHE,0.0
39075,PRY,CHL,0.0
39076,PRY,CHN,0.0
39077,PRY,CIV,0.0
39078,PRY,CMR,0.0
39079,PRY,COD,0.0
39080,PRY,COG,0.0
39081,PRY,COK,0.0
39082,PRY,COL,0.0
39083,PRY,COM,0.0
39084,PRY,CPV,0.0
39085,PRY,CRI,0.0
39086,PRY,CUB,0.0
39087,PRY,CUW,0.0
39088,PRY,CYM,0.0
39089,PRY,CYP,0.0
39090,PRY,CZE,0.0
39091,PRY,DEU,0.0
39092,PRY,DJI,0.0
39093,PRY,DMA,0.0
39094,PRY,DNK,0.0
39095,PRY,DOM,0.0
39096,PRY,DZA,0.0
39097,PRY,ECU,0.0
39098,PRY,EGY,0.0
39099,PRY,ERI,0.0
39100,PRY,ESH,0.0
39101,PRY,ESP,1.0
39102,PRY,EST,0.0
39103,PRY,ETH,0.0
39104,PRY,FIN,0.0
39105,PRY,FJI,0.0
39106,PRY,FLK,0.0
39107,PRY,FRA,0.0
39108,PRY,FRO,0.0
39109,PRY,FSM,0.0
39110,PRY,GAB,0.0
39111,PRY,GBR,0.0
39112,PRY,GEO,0.0
39113,PRY,GHA,0.0
39114,PRY,GIB,0.0
39115,PRY,GIN,0.0
39116,PRY,GLP,0.0
39117,PRY,GMB,0.0
39118,PRY,GNB,0.0
39119,PRY,GNQ,0.0
39120,PRY,GRC,0.0
39121,PRY,GRD,0.0
39122,PRY,GRL,0.0
39123,PRY,GTM,0.0
39124,PRY,GUF,0.0
39125,PRY,GUM,0.0
39126,PRY,GUY,0.0
39127,PRY,HKG,0.0
39128,PRY,HND,0.0
39129,PRY,HRV,0.0
39130,PRY,HTI,0.0
39131,PRY,HUN,0.0
39132,PRY,IDN,0.0
39133,PRY,IMN,0.0
39134,PRY,IND,0.0
39135,PRY,IRL,0.0
39136,PRY,IRN,0.0
39137,PRY,IRQ,0.0
39138,PRY,ISL,0.0
39139,PRY,ISR,0.0
39140,PRY,ITA,0.0
39141,PRY,JAM,0.0
39142,PRY,JOR,0.0
39143,PRY,JPN,0.0
39144,PRY,KAZ,0.0
39145,PRY,KEN,0.0
39146,PRY,KGZ,0.0
39147,PRY,KHM,0.0
39148,PRY,KIR,0.0
39149,PRY,KNA,0.0
39150,PRY,KOR,0.0
39151,PRY,KWT,0.0
39152,PRY,LAO,0.0
39153,PRY,LBN,0.0
39154,PRY,LBR,0.0
39155,PRY,LBY,0.0
39156,PRY,LCA,0.0
39157,PRY,LIE,0.0
39158,PRY,LKA,0.0
39159,PRY,LSO,0.0
39160,PRY,LTU,0.0
39161,PRY,LUX,0.0
39162,PRY,LVA,0.0
39163,PRY,MAC,0.0
39164,PRY,MAR,0.0
39165,PRY,MCO,0.0
39166,PRY,MDA,0.0
39167,PRY,MDG,0.0
39168,PRY,MDV,0.0
39169,PRY,MEX,0.0
39170,PRY,MHL,0.0
39171,PRY,MKD,0.0
39172,PRY,MLI,0.0
39173,PRY,MLT,0.0
39174,PRY,MMR,0.0
39175,PRY,MNE,0.0
39176,PRY,MNG,0.0
39177,PRY,MNP,0.0
39178,PRY,MOZ,0.0
39179,PRY,MRT,0.0
39180,PRY,MSR,0.0
39181,PRY,MTQ,0.0
39182,PRY,MUS,0.0
39183,PRY,MWI,0.0
39184,PRY,MYS,0.0
39185,PRY,MYT,0.0
39186,PRY,NAM,0.0
39187,PRY,NCL,0.0
39188,PRY,NER,0.0
39189,PRY,NGA,0.0
39190,PRY,NIC,0.0
39191,PRY,NIU,0.0
39192,PRY,NLD,0.0
39193,PRY,NOR,0.0
39194,PRY,NPL,0.0
39195,PRY,NRU,0.0
39196,PRY,NZL,0.0
39197,PRY,OMN,0.0
39198,PRY,PAK,0.0
39199,PRY,PAN,0.0
39200,PRY,PER,0.0
39201,PRY,PHL,0.0
39202,PRY,PLW,0.0
39203,PRY,PNG,0.0
39204,PRY,POL,0.0
39205,PRY,PRI,0.0
39206,PRY,PRK,0.0
39207,PRY,PRT,0.0
39208,PRY,PRY,0.0
39209,PRY,PSE,0.0
39210,PRY,PYF,0.0
39211,PRY,QAT,0.0
39212,PRY,REU,0.0
39213,PRY,ROU,0.0
39214,PRY,RUS,0.0
39215,PRY,RWA,0.0
39216,PRY,SAU,0.0
39217,PRY,SDN,0.0
39218,PRY,SEN,0.0
39219,PRY,SGP,0.0
39220,PRY,SHN,0.0
39221,PRY,SLB,0.0
39222,PRY,SLE,0.0
39223,PRY,SLV,0.0
39224,PRY,SMR,0.0
39225,PRY,SOM,0.0
39226,PRY,SPM,0.0
39227,PRY,SRB,0.0
39228,PRY,SSD,0.0
39229,PRY,STP,0.0
39230,PRY,SUR,0.0
39231,PRY,SVK,0.0
39232,PRY,SVN,0.0
39233,PRY,SWE,0.0
39234,PRY,SWZ,0.0
39235,PRY,SXM,0.0
39236,PRY,SYC,0.0
39237,PRY,SYR,0.0
39238,PRY,TCA,0.0
39239,PRY,TCD,0.0
39240,PRY,TGO,0.0
39241,PRY,THA,0.0
39242,PRY,TJK,0.0
39243,PRY,TKL,0.0
39244,PRY,TKM,0.0
39245,PRY,TLS,0.0
39246,PRY,TON,0.0
39247,PRY,TTO,0.0
39248,PRY,TUN,0.0
39249,PRY,TUR,0.0
39250,PRY,TUV,0.0
39251,PRY,TWN,0.0
39252,PRY,TZA,0.0
39253,PRY,UGA,0.0
39254,PRY,UKR,0.0
39255,PRY,URY,0.0
39256,PRY,USA,0.0
39257,PRY,UZB,0.0
39258,PRY,VCT,0.0
39259,PRY,VEN,0.0
39260,PRY,VGB,0.0
39261,PRY,VIR,0.0
39262,PRY,VNM,0.0
39263,PRY,VUT,0.0
39264,PRY,WLF,0.0
39265,PRY,WSM,0.0
39266,PRY,YEM,0.0
39267,PRY,ZAF,0.0
39268,PRY,ZMB,0.0
39269,PRY,ZWE,0.0
39270,PSE,ABW,0.0
39271,PSE,AFG,0.0
39272,PSE,AGO,0.0
39273,PSE,AIA,0.0
39274,PSE,ALB,0.0
39275,PSE,AND,0.0
39276,PSE,ARE,0.0
39277,PSE,ARG,0.0
39278,PSE,ARM,0.0
39279,PSE,ASM,0.0
39280,PSE,ATG,0.0
39281,PSE,AUS,0.0
39282,PSE,AUT,0.0
39283,PSE,AZE,0.0
39284,PSE,BDI,0.0
39285,PSE,BEL,0.0
39286,PSE,BEN,0.0
39287,PSE,BES,0.0
39288,PSE,BFA,0.0
39289,PSE,BGD,0.0
39290,PSE,BGR,0.0
39291,PSE,BHR,0.0
39292,PSE,BHS,0.0
39293,PSE,BIH,0.0
39294,PSE,BLR,0.0
39295,PSE,BLZ,0.0
39296,PSE,BMU,0.0
39297,PSE,BOL,0.0
39298,PSE,BRA,0.0
39299,PSE,BRB,0.0
39300,PSE,BRN,0.0
39301,PSE,BTN,0.0
39302,PSE,BWA,0.0
39303,PSE,CAF,0.0
39304,PSE,CAN,0.0
39305,PSE,CHE,0.0
39306,PSE,CHL,0.0
39307,PSE,CHN,0.0
39308,PSE,CIV,0.0
39309,PSE,CMR,0.0
39310,PSE,COD,0.0
39311,PSE,COG,0.0
39312,PSE,COK,0.0
39313,PSE,COL,0.0
39314,PSE,COM,0.0
39315,PSE,CPV,0.0
39316,PSE,CRI,0.0
39317,PSE,CUB,0.0
39318,PSE,CUW,0.0
39319,PSE,CYM,0.0
39320,PSE,CYP,0.0
39321,PSE,CZE,0.0
39322,PSE,DEU,0.0
39323,PSE,DJI,0.0
39324,PSE,DMA,0.0
39325,PSE,DNK,0.0
39326,PSE,DOM,0.0
39327,PSE,DZA,0.0
39328,PSE,ECU,0.0
39329,PSE,EGY,0.0
39330,PSE,ERI,0.0
39331,PSE,ESH,0.0
39332,PSE,ESP,0.0
39333,PSE,EST,0.0
39334,PSE,ETH,0.0
39335,PSE,FIN,0.0
39336,PSE,FJI,0.0
39337,PSE,FLK,0.0
39338,PSE,FRA,0.0
39339,PSE,FRO,0.0
39340,PSE,FSM,0.0
39341,PSE,GAB,0.0
39342,PSE,GBR,1.0
39343,PSE,GEO,0.0
39344,PSE,GHA,0.0
39345,PSE,GIB,0.0
39346,PSE,GIN,0.0
39347,PSE,GLP,0.0
39348,PSE,GMB,0.0
39349,PSE,GNB,0.0
39350,PSE,GNQ,0.0
39351,PSE,GRC,0.0
39352,PSE,GRD,0.0
39353,PSE,GRL,0.0
39354,PSE,GTM,0.0
39355,PSE,GUF,0.0
39356,PSE,GUM,0.0
39357,PSE,GUY,0.0
39358,PSE,HKG,0.0
39359,PSE,HND,0.0
39360,PSE,HRV,0.0
39361,PSE,HTI,0.0
39362,PSE,HUN,0.0
39363,PSE,IDN,0.0
39364,PSE,IMN,0.0
39365,PSE,IND,0.0
39366,PSE,IRL,0.0
39367,PSE,IRN,0.0
39368,PSE,IRQ,0.0
39369,PSE,ISL,0.0
39370,PSE,ISR,1.0
39371,PSE,ITA,0.0
39372,PSE,JAM,0.0
39373,PSE,JOR,1.0
39374,PSE,JPN,0.0
39375,PSE,KAZ,0.0
39376,PSE,KEN,0.0
39377,PSE,KGZ,0.0
39378,PSE,KHM,0.0
39379,PSE,KIR,0.0
39380,PSE,KNA,0.0
39381,PSE,KOR,0.0
39382,PSE,KWT,0.0
39383,PSE,LAO,0.0
39384,PSE,LBN,0.0
39385,PSE,LBR,0.0
39386,PSE,LBY,0.0
39387,PSE,LCA,0.0
39388,PSE,LIE,0.0
39389,PSE,LKA,0.0
39390,PSE,LSO,0.0
39391,PSE,LTU,0.0
39392,PSE,LUX,0.0
39393,PSE,LVA,0.0
39394,PSE,MAC,0.0
39395,PSE,MAR,0.0
39396,PSE,MCO,0.0
39397,PSE,MDA,0.0
39398,PSE,MDG,0.0
39399,PSE,MDV,0.0
39400,PSE,MEX,0.0
39401,PSE,MHL,0.0
39402,PSE,MKD,0.0
39403,PSE,MLI,0.0
39404,PSE,MLT,0.0
39405,PSE,MMR,0.0
39406,PSE,MNE,0.0
39407,PSE,MNG,0.0
39408,PSE,MNP,0.0
39409,PSE,MOZ,0.0
39410,PSE,MRT,0.0
39411,PSE,MSR,0.0
39412,PSE,MTQ,0.0
39413,PSE,MUS,0.0
39414,PSE,MWI,0.0
39415,PSE,MYS,0.0
39416,PSE,MYT,0.0
39417,PSE,NAM,0.0
39418,PSE,NCL,0.0
39419,PSE,NER,0.0
39420,PSE,NGA,0.0
39421,PSE,NIC,0.0
39422,PSE,NIU,0.0
39423,PSE,NLD,0.0
39424,PSE,NOR,0.0
39425,PSE,NPL,0.0
39426,PSE,NRU,0.0
39427,PSE,NZL,0.0
39428,PSE,OMN,0.0
39429,PSE,PAK,0.0
39430,PSE,PAN,0.0
39431,PSE,PER,0.0
39432,PSE,PHL,0.0
39433,PSE,PLW,0.0
39434,PSE,PNG,0.0
39435,PSE,POL,0.0
39436,PSE,PRI,0.0
39437,PSE,PRK,0.0
39438,PSE,PRT,0.0
39439,PSE,PRY,0.0
39440,PSE,PSE,0.0
39441,PSE,PYF,0.0
39442,PSE,QAT,0.0
39443,PSE,REU,0.0
39444,PSE,ROU,0.0
39445,PSE,RUS,0.0
39446,PSE,RWA,0.0
39447,PSE,SAU,0.0
39448,PSE,SDN,0.0
39449,PSE,SEN,0.0
39450,PSE,SGP,0.0
39451,PSE,SHN,0.0
39452,PSE,SLB,0.0
39453,PSE,SLE,0.0
39454,PSE,SLV,0.0
39455,PSE,SMR,0.0
39456,PSE,SOM,0.0
39457,PSE,SPM,0.0
39458,PSE,SRB,0.0
39459,PSE,SSD,0.0
39460,PSE,STP,0.0
39461,PSE,SUR,0.0
39462,PSE,SVK,0.0
39463,PSE,SVN,0.0
39464,PSE,SWE,0.0
39465,PSE,SWZ,0.0
39466,PSE,SXM,0.0
39467,PSE,SYC,0.0
39468,PSE,SYR,0.0
39469,PSE,TCA,0.0
39470,PSE,TCD,0.0
39471,PSE,TGO,0.0
39472,PSE,THA,0.0
39473,PSE,TJK,0.0
39474,PSE,TKL,0.0
39475,PSE,TKM,0.0
39476,PSE,TLS,0.0
39477,PSE,TON,0.0
39478,PSE,TTO,0.0
39479,PSE,TUN,0.0
39480,PSE,TUR,1.0
39481,PSE,TUV,0.0
39482,PSE,TWN,0.0
39483,PSE,TZA,0.0
39484,PSE,UGA,0.0
39485,PSE,UKR,0.0
39486,PSE,URY,0.0
39487,PSE,USA,0.0
39488,PSE,UZB,0.0
39489,PSE,VCT,0.0
39490,PSE,VEN,0.0
39491,PSE,VGB,0.0
39492,PSE,VIR,0.0
39493,PSE,VNM,0.0
39494,PSE,VUT,0.0
39495,PSE,WLF,0.0
39496,PSE,WSM,0.0
39497,PSE,YEM,0.0
39498,PSE,ZAF,0.0
39499,PSE,ZMB,0.0
39500,PSE,ZWE,0.0
39501,PYF,ABW,0.0
39502,PYF,AFG,0.0
39503,PYF,AGO,0.0
39504,PYF,AIA,0.0
39505,PYF,ALB,0.0
39506,PYF,AND,0.0
39507,PYF,ARE,0.0
39508,PYF,ARG,0.0
39509,PYF,ARM,0.0
39510,PYF,ASM,0.0
39511,PYF,ATG,0.0
39512,PYF,AUS,0.0
39513,PYF,AUT,0.0
39514,PYF,AZE,0.0
39515,PYF,BDI,0.0
39516,PYF,BEL,0.0
39517,PYF,BEN,0.0
39518,PYF,BES,0.0
39519,PYF,BFA,0.0
39520,PYF,BGD,0.0
39521,PYF,BGR,0.0
39522,PYF,BHR,0.0
39523,PYF,BHS,0.0
39524,PYF,BIH,0.0
39525,PYF,BLR,0.0
39526,PYF,BLZ,0.0
39527,PYF,BMU,0.0
39528,PYF,BOL,0.0
39529,PYF,BRA,0.0
39530,PYF,BRB,0.0
39531,PYF,BRN,0.0
39532,PYF,BTN,0.0
39533,PYF,BWA,0.0
39534,PYF,CAF,0.0
39535,PYF,CAN,0.0
39536,PYF,CHE,0.0
39537,PYF,CHL,0.0
39538,PYF,CHN,0.0
39539,PYF,CIV,0.0
39540,PYF,CMR,0.0
39541,PYF,COD,0.0
39542,PYF,COG,0.0
39543,PYF,COK,0.0
39544,PYF,COL,0.0
39545,PYF,COM,0.0
39546,PYF,CPV,0.0
39547,PYF,CRI,0.0
39548,PYF,CUB,0.0
39549,PYF,CUW,0.0
39550,PYF,CYM,0.0
39551,PYF,CYP,0.0
39552,PYF,CZE,0.0
39553,PYF,DEU,0.0
39554,PYF,DJI,0.0
39555,PYF,DMA,0.0
39556,PYF,DNK,0.0
39557,PYF,DOM,0.0
39558,PYF,DZA,0.0
39559,PYF,ECU,0.0
39560,PYF,EGY,0.0
39561,PYF,ERI,0.0
39562,PYF,ESH,0.0
39563,PYF,ESP,0.0
39564,PYF,EST,0.0
39565,PYF,ETH,0.0
39566,PYF,FIN,0.0
39567,PYF,FJI,0.0
39568,PYF,FLK,0.0
39569,PYF,FRA,1.0
39570,PYF,FRO,0.0
39571,PYF,FSM,0.0
39572,PYF,GAB,0.0
39573,PYF,GBR,0.0
39574,PYF,GEO,0.0
39575,PYF,GHA,0.0
39576,PYF,GIB,0.0
39577,PYF,GIN,0.0
39578,PYF,GLP,0.0
39579,PYF,GMB,0.0
39580,PYF,GNB,0.0
39581,PYF,GNQ,0.0
39582,PYF,GRC,0.0
39583,PYF,GRD,0.0
39584,PYF,GRL,0.0
39585,PYF,GTM,0.0
39586,PYF,GUF,0.0
39587,PYF,GUM,0.0
39588,PYF,GUY,0.0
39589,PYF,HKG,0.0
39590,PYF,HND,0.0
39591,PYF,HRV,0.0
39592,PYF,HTI,0.0
39593,PYF,HUN,0.0
39594,PYF,IDN,0.0
39595,PYF,IMN,0.0
39596,PYF,IND,0.0
39597,PYF,IRL,0.0
39598,PYF,IRN,0.0
39599,PYF,IRQ,0.0
39600,PYF,ISL,0.0
39601,PYF,ISR,0.0
39602,PYF,ITA,0.0
39603,PYF,JAM,0.0
39604,PYF,JOR,0.0
39605,PYF,JPN,0.0
39606,PYF,KAZ,0.0
39607,PYF,KEN,0.0
39608,PYF,KGZ,0.0
39609,PYF,KHM,0.0
39610,PYF,KIR,0.0
39611,PYF,KNA,0.0
39612,PYF,KOR,0.0
39613,PYF,KWT,0.0
39614,PYF,LAO,0.0
39615,PYF,LBN,0.0
39616,PYF,LBR,0.0
39617,PYF,LBY,0.0
39618,PYF,LCA,0.0
39619,PYF,LIE,0.0
39620,PYF,LKA,0.0
39621,PYF,LSO,0.0
39622,PYF,LTU,0.0
39623,PYF,LUX,0.0
39624,PYF,LVA,0.0
39625,PYF,MAC,0.0
39626,PYF,MAR,0.0
39627,PYF,MCO,0.0
39628,PYF,MDA,0.0
39629,PYF,MDG,0.0
39630,PYF,MDV,0.0
39631,PYF,MEX,0.0
39632,PYF,MHL,0.0
39633,PYF,MKD,0.0
39634,PYF,MLI,0.0
39635,PYF,MLT,0.0
39636,PYF,MMR,0.0
39637,PYF,MNE,0.0
39638,PYF,MNG,0.0
39639,PYF,MNP,0.0
39640,PYF,MOZ,0.0
39641,PYF,MRT,0.0
39642,PYF,MSR,0.0
39643,PYF,MTQ,0.0
39644,PYF,MUS,0.0
39645,PYF,MWI,0.0
39646,PYF,MYS,0.0
39647,PYF,MYT,0.0
39648,PYF,NAM,0.0
39649,PYF,NCL,0.0
39650,PYF,NER,0.0
39651,PYF,NGA,0.0
39652,PYF,NIC,0.0
39653,PYF,NIU,0.0
39654,PYF,NLD,0.0
39655,PYF,NOR,0.0
39656,PYF,NPL,0.0
39657,PYF,NRU,0.0
39658,PYF,NZL,0.0
39659,PYF,OMN,0.0
39660,PYF,PAK,0.0
39661,PYF,PAN,0.0
39662,PYF,PER,0.0
39663,PYF,PHL,0.0
39664,PYF,PLW,0.0
39665,PYF,PNG,0.0
39666,PYF,POL,0.0
39667,PYF,PRI,0.0
39668,PYF,PRK,0.0
39669,PYF,PRT,0.0
39670,PYF,PRY,0.0
39671,PYF,PSE,0.0
39672,PYF,PYF,0.0
39673,PYF,QAT,0.0
39674,PYF,REU,0.0
39675,PYF,ROU,0.0
39676,PYF,RUS,0.0
39677,PYF,RWA,0.0
39678,PYF,SAU,0.0
39679,PYF,SDN,0.0
39680,PYF,SEN,0.0
39681,PYF,SGP,0.0
39682,PYF,SHN,0.0
39683,PYF,SLB,0.0
39684,PYF,SLE,0.0
39685,PYF,SLV,0.0
39686,PYF,SMR,0.0
39687,PYF,SOM,0.0
39688,PYF,SPM,0.0
39689,PYF,SRB,0.0
39690,PYF,SSD,0.0
39691,PYF,STP,0.0
39692,PYF,SUR,0.0
39693,PYF,SVK,0.0
39694,PYF,SVN,0.0
39695,PYF,SWE,0.0
39696,PYF,SWZ,0.0
39697,PYF,SXM,0.0
39698,PYF,SYC,0.0
39699,PYF,SYR,0.0
39700,PYF,TCA,0.0
39701,PYF,TCD,0.0
39702,PYF,TGO,0.0
39703,PYF,THA,0.0
39704,PYF,TJK,0.0
39705,PYF,TKL,0.0
39706,PYF,TKM,0.0
39707,PYF,TLS,0.0
39708,PYF,TON,0.0
39709,PYF,TTO,0.0
39710,PYF,TUN,0.0
39711,PYF,TUR,0.0
39712,PYF,TUV,0.0
39713,PYF,TWN,0.0
39714,PYF,TZA,0.0
39715,PYF,UGA,0.0
39716,PYF,UKR,0.0
39717,PYF,URY,0.0
39718,PYF,USA,0.0
39719,PYF,UZB,0.0
39720,PYF,VCT,0.0
39721,PYF,VEN,0.0
39722,PYF,VGB,0.0
39723,PYF,VIR,0.0
39724,PYF,VNM,0.0
39725,PYF,VUT,0.0
39726,PYF,WLF,0.0
39727,PYF,WSM,0.0
39728,PYF,YEM,0.0
39729,PYF,ZAF,0.0
39730,PYF,ZMB,0.0
39731,PYF,ZWE,0.0
39732,QAT,ABW,0.0
39733,QAT,AFG,0.0
39734,QAT,AGO,0.0
39735,QAT,AIA,0.0
39736,QAT,ALB,0.0
39737,QAT,AND,0.0
39738,QAT,ARE,0.0
39739,QAT,ARG,0.0
39740,QAT,ARM,0.0
39741,QAT,ASM,0.0
39742,QAT,ATG,0.0
39743,QAT,AUS,0.0
39744,QAT,AUT,0.0
39745,QAT,AZE,0.0
39746,QAT,BDI,0.0
39747,QAT,BEL,0.0
39748,QAT,BEN,0.0
39749,QAT,BES,0.0
39750,QAT,BFA,0.0
39751,QAT,BGD,0.0
39752,QAT,BGR,0.0
39753,QAT,BHR,0.0
39754,QAT,BHS,0.0
39755,QAT,BIH,0.0
39756,QAT,BLR,0.0
39757,QAT,BLZ,0.0
39758,QAT,BMU,0.0
39759,QAT,BOL,0.0
39760,QAT,BRA,0.0
39761,QAT,BRB,0.0
39762,QAT,BRN,0.0
39763,QAT,BTN,0.0
39764,QAT,BWA,0.0
39765,QAT,CAF,0.0
39766,QAT,CAN,0.0
39767,QAT,CHE,0.0
39768,QAT,CHL,0.0
39769,QAT,CHN,0.0
39770,QAT,CIV,0.0
39771,QAT,CMR,0.0
39772,QAT,COD,0.0
39773,QAT,COG,0.0
39774,QAT,COK,0.0
39775,QAT,COL,0.0
39776,QAT,COM,0.0
39777,QAT,CPV,0.0
39778,QAT,CRI,0.0
39779,QAT,CUB,0.0
39780,QAT,CUW,0.0
39781,QAT,CYM,0.0
39782,QAT,CYP,0.0
39783,QAT,CZE,0.0
39784,QAT,DEU,0.0
39785,QAT,DJI,0.0
39786,QAT,DMA,0.0
39787,QAT,DNK,0.0
39788,QAT,DOM,0.0
39789,QAT,DZA,0.0
39790,QAT,ECU,0.0
39791,QAT,EGY,0.0
39792,QAT,ERI,0.0
39793,QAT,ESH,0.0
39794,QAT,ESP,0.0
39795,QAT,EST,0.0
39796,QAT,ETH,0.0
39797,QAT,FIN,0.0
39798,QAT,FJI,0.0
39799,QAT,FLK,0.0
39800,QAT,FRA,0.0
39801,QAT,FRO,0.0
39802,QAT,FSM,0.0
39803,QAT,GAB,0.0
39804,QAT,GBR,0.0
39805,QAT,GEO,0.0
39806,QAT,GHA,0.0
39807,QAT,GIB,0.0
39808,QAT,GIN,0.0
39809,QAT,GLP,0.0
39810,QAT,GMB,0.0
39811,QAT,GNB,0.0
39812,QAT,GNQ,0.0
39813,QAT,GRC,0.0
39814,QAT,GRD,0.0
39815,QAT,GRL,0.0
39816,QAT,GTM,0.0
39817,QAT,GUF,0.0
39818,QAT,GUM,0.0
39819,QAT,GUY,0.0
39820,QAT,HKG,0.0
39821,QAT,HND,0.0
39822,QAT,HRV,0.0
39823,QAT,HTI,0.0
39824,QAT,HUN,0.0
39825,QAT,IDN,0.0
39826,QAT,IMN,0.0
39827,QAT,IND,0.0
39828,QAT,IRL,0.0
39829,QAT,IRN,0.0
39830,QAT,IRQ,0.0
39831,QAT,ISL,0.0
39832,QAT,ISR,0.0
39833,QAT,ITA,0.0
39834,QAT,JAM,0.0
39835,QAT,JOR,0.0
39836,QAT,JPN,0.0
39837,QAT,KAZ,0.0
39838,QAT,KEN,0.0
39839,QAT,KGZ,0.0
