,Origin ISO,Destination ISO,distw_harmonic
39681,PYF,SGP,11820.0
39682,PYF,SHN,14596.0
39683,PYF,SLB,5523.0
39684,PYF,SLE,15204.0
39685,PYF,SLV,7477.0
39686,PYF,SMR,16631.0
39687,PYF,SOM,17817.151515151516
39688,PYF,SPM,11664.0
39689,PYF,SRB,16841.0
39690,PYF,SSD,18596.0
39691,PYF,STP,16807.0
39692,PYF,SUR,10677.0
39693,PYF,SVK,16401.0
39694,PYF,SVN,16519.0
39695,PYF,SWE,15300.0
39696,PYF,SWZ,15152.0
39697,PYF,SXM,10254.0
39698,PYF,SYC,16340.0
39699,PYF,SYR,17961.909090909092
39700,PYF,TCA,9574.0
39701,PYF,TCD,18271.0
39702,PYF,TGO,16614.0
39703,PYF,THA,12525.272727272728
39704,PYF,TJK,15638.0
39705,PYF,TKL,2512.0
39706,PYF,TKM,16479.0
39707,PYF,TLS,9193.0
39708,PYF,TON,2720.0
39709,PYF,TTO,10166.0
39710,PYF,TUN,17137.272727272728
39711,PYF,TUR,17528.484848484848
39712,PYF,TUV,3526.0
39713,PYF,TWN,10735.727272727272
39714,PYF,TZA,17224.151515151516
39715,PYF,UGA,18086.0
39716,PYF,UKR,16532.677419354837
39717,PYF,URY,9219.0
39718,PYF,USA,8424.636363636364
39719,PYF,UZB,15510.548387096775
39720,PYF,VCT,10278.0
39721,PYF,VEN,9476.454545454546
39722,PYF,VGB,10109.0
39723,PYF,VIR,10109.0
39724,PYF,VNM,11902.939393939394
39725,PYF,VUT,4459.0
39726,PYF,WLF,2892.0
39727,PYF,WSM,2413.0
39728,PYF,YEM,18494.939393939392
39729,PYF,ZAF,14834.515151515152
39730,PYF,ZMB,16461.60606060606
39731,PYF,ZWE,16015.60606060606
39732,QAT,ABW,12429.60606060606
39733,QAT,AFG,1877.1818181818182
39734,QAT,AGO,5643.666666666667
39735,QAT,AIA,11458.60606060606
39736,QAT,ALB,3415.2727272727275
39737,QAT,AND,4917.818181818182
39738,QAT,ARE,371.6060606060606
39739,QAT,ARG,13441.30303030303
39740,QAT,ARM,1776.0
39741,QAT,ASM,15466.90909090909
39742,QAT,ATG,11414.30303030303
39743,QAT,AUS,11762.454545454546
39744,QAT,AUT,3979.969696969697
39745,QAT,AZE,1695.0
39746,QAT,BDI,3969.3030303030305
39747,QAT,BEL,4886.818181818182
39748,QAT,BEN,5583.060606060606
39749,QAT,BES,12292.90909090909
39750,QAT,BFA,5819.121212121212
39751,QAT,BGD,3953.4545454545455
39752,QAT,BGR,3136.757575757576
39753,QAT,BHR,137.63636363636363
39754,QAT,BHS,12187.272727272728
39755,QAT,BIH,3633.6
39756,QAT,BLR,3710.2580645161293
39757,QAT,BLZ,13638.666666666666
39758,QAT,BMU,10729.272727272728
39759,QAT,BOL,13544.363636363636
39760,QAT,BRA,11474.666666666666
39761,QAT,BRB,11437.454545454546
39762,QAT,BRN,7116.060606060606
39763,QAT,BTN,3801.757575757576
39764,QAT,BWA,6172.606060606061
39765,QAT,CAF,4209.606060606061
39766,QAT,CAN,10880.151515151516
39767,QAT,CHE,4547.060606060606
39768,QAT,CHL,14433.454545454546
39769,QAT,CHN,6157.757575757576
39770,QAT,CIV,6301.757575757576
39771,QAT,CMR,4922.121212121212
39772,QAT,COD,4774.060606060606
39773,QAT,COG,5202.727272727273
39774,QAT,COK,16810.757575757576
39775,QAT,COL,13268.636363636364
39776,QAT,COM,4186.818181818182
39777,QAT,CPV,7833.30303030303
39778,QAT,CRI,13828.666666666666
39779,QAT,CUB,12644.60606060606
39780,QAT,CUW,12355.969696969696
39781,QAT,CYM,12924.272727272728
39782,QAT,CYP,2054.121212121212
39783,QAT,CZE,4156.310344827586
39784,QAT,DEU,4543.939393939394
39785,QAT,DJI,1750.7575757575758
39786,QAT,DMA,11477.60606060606
39787,QAT,DNK,4612.787878787879
39788,QAT,DOM,12041.757575757576
39789,QAT,DZA,4701.515151515152
39790,QAT,ECU,14130.30303030303
39791,QAT,EGY,2081.212121212121
39792,QAT,ERI,1708.7586206896551
39793,QAT,ESH,6392.454545454545
39794,QAT,ESP,5176.454545454545
39795,QAT,EST,4324.0
39796,QAT,ETH,2180.787878787879
39797,QAT,FIN,4410.606060606061
39798,QAT,FJI,14520.90909090909
39799,QAT,FLK,13487.30303030303
39800,QAT,FRA,4884.454545454545
39801,QAT,FRO,5910.939393939394
39802,QAT,FSM,11344.060606060606
39803,QAT,GAB,5287.787878787879
39804,QAT,GBR,5345.545454545455
39805,QAT,GEO,1921.483870967742
39806,QAT,GHA,5955.30303030303
39807,QAT,GIB,5497.909090909091
39808,QAT,GIN,7069.242424242424
39809,QAT,GLP,11468.30303030303
39810,QAT,GMB,7209.30303030303
39811,QAT,GNB,7166.787878787879
39812,QAT,GNQ,5167.454545454545
39813,QAT,GRC,3000.4545454545455
39814,QAT,GRD,11695.60606060606
39815,QAT,GRL,8117.030303030303
39816,QAT,GTM,13980.969696969696
39817,QAT,GUF,11162.09090909091
39818,QAT,GUM,9706.242424242424
39819,QAT,GUY,11638.09090909091
39820,QAT,HKG,6341.909090909091
39821,QAT,HND,13754.121212121212
39822,QAT,HRV,3893.3870967741937
39823,QAT,HTI,12244.30303030303
39824,QAT,HUN,3766.818181818182
39825,QAT,IDN,6954.787878787879
39826,QAT,IMN,5345.545454545455
39827,QAT,IND,2785.878787878788
39828,QAT,IRL,5665.787878787879
39829,QAT,IRN,1033.4242424242425
39830,QAT,IRQ,1089.7575757575758
39831,QAT,ISL,6701.939393939394
39832,QAT,ISR,1786.6363636363637
39833,QAT,ITA,4109.030303030303
39834,QAT,JAM,12652.272727272728
39835,QAT,JOR,1689.6666666666667
39836,QAT,JPN,8059.212121212121
39837,QAT,KAZ,3095.2258064516127
39838,QAT,KEN,3354.6363636363635
39839,QAT,KGZ,2873.3225806451615
39840,QAT,KHM,5807.212121212121
39841,QAT,KIR,13083.90909090909
39842,QAT,KNA,11483.30303030303
39843,QAT,KOR,7187.333333333333
39844,QAT,KWT,570.7878787878788
39845,QAT,LAO,5323.757575757576
39846,QAT,LBN,1817.3030303030303
39847,QAT,LBR,6931.939393939394
39848,QAT,LBY,3548.7272727272725
39849,QAT,LCA,11514.90909090909
39850,QAT,LIE,4408.969696969697
39851,QAT,LKA,3635.6969696969695
39852,QAT,LSO,6562.606060606061
39853,QAT,LTU,3910.1290322580644
39854,QAT,LUX,4732.969696969697
39855,QAT,LVA,4143.0
39856,QAT,MAC,6280.909090909091
39857,QAT,MAR,5660.575757575758
39858,QAT,MCO,4466.818181818182
39859,QAT,MDA,3132.1290322580644
39860,QAT,MDG,4906.909090909091
39861,QAT,MDV,3316.3333333333335
39862,QAT,MEX,13981.09090909091
39863,QAT,MHL,12606.757575757576
39864,QAT,MKD,3320.6129032258063
39865,QAT,MLI,6347.818181818182
39866,QAT,MLT,3710.3030303030305
39867,QAT,MMR,4679.30303030303
39868,QAT,MNE,3503.875
39869,QAT,MNG,5414.242424242424
39870,QAT,MNP,9722.060606060606
39871,QAT,MOZ,5526.212121212121
39872,QAT,MRT,6957.606060606061
39873,QAT,MSR,11466.30303030303
39874,QAT,MTQ,11488.151515151516
39875,QAT,MUS,5068.69696969697
39876,QAT,MWI,4815.757575757576
39877,QAT,MYS,6034.606060606061
39878,QAT,MYT,4263.969696969697
39879,QAT,NAM,6465.060606060606
39880,QAT,NCL,13460.242424242424
39881,QAT,NER,5142.575757575758
39882,QAT,NGA,5186.212121212121
39883,QAT,NIC,13844.818181818182
39884,QAT,NIU,15723.060606060606
39885,QAT,NLD,4911.454545454545
39886,QAT,NOR,4953.0
39887,QAT,NPL,3347.242424242424
39888,QAT,NRU,12587.757575757576
39889,QAT,NZL,14513.484848484848
39890,QAT,OMN,776.6363636363636
39891,QAT,PAK,1927.0
39892,QAT,PAN,13500.969696969696
39893,QAT,PER,14369.0
39894,QAT,PHL,7451.424242424242
39895,QAT,PLW,8968.757575757576
39896,QAT,PNG,11028.212121212122
39897,QAT,POL,4025.030303030303
39898,QAT,PRI,11723.363636363636
39899,QAT,PRK,7031.545454545455
39900,QAT,PRT,5793.151515151515
39901,QAT,PRY,12957.151515151516
39902,QAT,PSE,1802.7575757575758
39903,QAT,PYF,17688.21212121212
39904,QAT,QAT,0.0
39905,QAT,REU,5124.484848484848
39906,QAT,ROU,3203.757575757576
39907,QAT,RUS,3524.9032258064517
39908,QAT,RWA,3795.757575757576
39909,QAT,SAU,548.4242424242424
39910,QAT,SDN,2235.0
39911,QAT,SEN,7228.424242424242
39912,QAT,SGP,6209.848484848485
39913,QAT,SHN,7695.787878787879
39914,QAT,SLB,12311.212121212122
39915,QAT,SLE,7075.787878787879
39916,QAT,SLV,13954.272727272728
39917,QAT,SMR,4081.4242424242425
39918,QAT,SOM,2415.060606060606
39919,QAT,SPM,9237.969696969696
39920,QAT,SRB,3527.875
39921,QAT,SSD,3100.3636363636365
39922,QAT,STP,5542.606060606061
39923,QAT,SUR,11394.60606060606
39924,QAT,SVK,3928.5862068965516
39925,QAT,SVN,4008.7741935483873
39926,QAT,SWE,4627.939393939394
39927,QAT,SWZ,6112.606060606061
39928,QAT,SXM,11467.833333333334
39929,QAT,SYC,3334.6363636363635
39930,QAT,SYR,1766.4848484848485
39931,QAT,TCA,11949.818181818182
39932,QAT,TCD,4093.090909090909
39933,QAT,TGO,5747.090909090909
39934,QAT,THA,5287.848484848485
39935,QAT,TJK,2193.0
39936,QAT,TKL,15186.060606060606
39937,QAT,TKM,1549.774193548387
39938,QAT,TLS,8845.95
39939,QAT,TON,15254.060606060606
39940,QAT,TTO,11751.757575757576
39941,QAT,TUN,4094.121212121212
39942,QAT,TUR,2392.6060606060605
39943,QAT,TUV,14201.39393939394
39944,QAT,TWN,6954.030303030303
39945,QAT,TZA,3796.5151515151515
39946,QAT,UGA,3428.757575757576
39947,QAT,UKR,3026.2903225806454
39948,QAT,URY,13114.30303030303
39949,QAT,USA,11878.0
39950,QAT,UZB,2383.7096774193546
39951,QAT,VCT,11584.60606060606
39952,QAT,VEN,12375.181818181818
39953,QAT,VGB,11584.969696969696
39954,QAT,VIR,11584.969696969696
39955,QAT,VNM,5888.424242424242
39956,QAT,VUT,13490.242424242424
39957,QAT,WLF,14877.757575757576
39958,QAT,WSM,15341.90909090909
39959,QAT,YEM,1403.121212121212
39960,QAT,ZAF,6518.939393939394
39961,QAT,ZMB,5055.969696969697
39962,QAT,ZWE,5351.666666666667
39963,REU,ABW,14171.0
39964,REU,AFG,6261.575757575758
39965,REU,AGO,4624.393939393939
39966,REU,AIA,13612.0
39967,REU,ALB,7808.0
39968,REU,AND,8935.0
39969,REU,ARE,5076.121212121212
39970,REU,ARG,10926.484848484848
39971,REU,ARM,6854.0
39972,REU,ASM,13653.0
39973,REU,ATG,13458.0
39974,REU,AUS,8556.030303030304
39975,REU,AUT,8585.0
39976,REU,AZE,6817.774193548387
39977,REU,BDI,3425.0
39978,REU,BEL,9380.484848484848
39979,REU,BEN,6586.939393939394
39980,REU,BES,13976.0
39981,REU,BFA,7291.121212121212
39982,REU,BGD,6213.969696969697
39983,REU,BGR,7728.242424242424
39984,REU,BHR,5237.0
39985,REU,BHS,15192.0
39986,REU,BIH,8105.0
39987,REU,BLR,8673.451612903225
39988,REU,BLZ,16253.0
39989,REU,BMU,14016.0
39990,REU,BOL,12381.181818181818
39991,REU,BRA,10297.484848484848
39992,REU,BRB,13107.0
39993,REU,BRN,7094.0
39994,REU,BTN,6494.0
39995,REU,BWA,3057.0
39996,REU,CAF,4901.0
39997,REU,CAN,15357.030303030304
39998,REU,CHE,8922.181818181818
39999,REU,CHL,11749.969696969696
40000,REU,CHN,8678.515151515152
40001,REU,CIV,7138.727272727273
40002,REU,CMR,5639.545454545455
40003,REU,COD,4124.030303030303
40004,REU,COG,4819.818181818182
40005,REU,COK,13986.0
40006,REU,COL,14416.575757575758
40007,REU,COM,1651.0
40008,REU,CPV,9491.0
40009,REU,CRI,15539.545454545454
40010,REU,CUB,15524.878787878788
40011,REU,CUW,14044.0
40012,REU,CYM,15527.0
40013,REU,CYP,6627.0
40014,REU,CZE,8795.379310344828
40015,REU,DEU,9149.0
40016,REU,DJI,3836.0
40017,REU,DMA,13359.0
40018,REU,DNK,9398.0
40019,REU,DOM,14343.181818181818
40020,REU,DZA,8369.60606060606
40021,REU,ECU,14518.969696969696
40022,REU,EGY,6225.939393939394
40023,REU,ERI,4394.0
40024,REU,ESH,9105.0
40025,REU,ESP,8999.151515151516
40026,REU,EST,9332.0
40027,REU,ETH,3817.6363636363635
40028,REU,FIN,9431.636363636364
40029,REU,FJI,12456.0
40030,REU,FLK,9700.0
40031,REU,FRA,9189.242424242424
40032,REU,FRO,10692.0
40033,REU,FSM,11606.0
40034,REU,GAB,5528.0
40035,REU,GBR,9832.242424242424
40036,REU,GEO,7014.0
40037,REU,GHA,6845.848484848485
40038,REU,GIB,8984.0
40039,REU,GIN,8271.0
40040,REU,GLP,13414.0
40041,REU,GMB,8751.0
40042,REU,GNB,8571.0
40043,REU,GNQ,5576.0
40044,REU,GRC,7364.666666666667
40045,REU,GRD,13295.0
40046,REU,GRL,12906.0
40047,REU,GTM,16366.0
40048,REU,GUF,12059.0
40049,REU,GUM,10470.0
40050,REU,GUY,12736.0
40051,REU,HKG,7968.0
40052,REU,HND,16052.454545454546
40053,REU,HRV,8393.0
40054,REU,HTI,14576.0
40055,REU,HUN,8404.0
40056,REU,IDN,5952.242424242424
40057,REU,IMN,9832.242424242424
40058,REU,IND,5205.757575757576
40059,REU,IRL,10125.0
40060,REU,IRN,6174.636363636364
40061,REU,IRQ,6121.878787878788
40062,REU,ISL,11478.0
40063,REU,ISR,6258.272727272727
40064,REU,ITA,8382.818181818182
40065,REU,JAM,15026.0
40066,REU,JOR,6215.121212121212
40067,REU,JPN,10614.787878787878
40068,REU,KAZ,7719.741935483871
40069,REU,KEN,2904.4242424242425
40070,REU,KGZ,7326.0
40071,REU,KHM,6493.0
40072,REU,KIR,12923.0
40073,REU,KNA,13554.0
40074,REU,KOR,9883.666666666666
40075,REU,KWT,5618.0
40076,REU,LAO,6703.0
40077,REU,LBN,6422.0
40078,REU,LBR,7834.0
40079,REU,LBY,7274.757575757576
40080,REU,LCA,13279.0
40081,REU,LIE,8827.0
40082,REU,LKA,4072.0
40083,REU,LSO,2963.0
40084,REU,LTU,8853.0
40085,REU,LUX,9199.0
40086,REU,LVA,9108.0
40087,REU,MAC,7907.0
40088,REU,MAR,8945.272727272728
40089,REU,MCO,8671.0
40090,REU,MDA,7978.0
40091,REU,MDG,840.5757575757576
40092,REU,MDV,3402.0
40093,REU,MEX,17491.121212121212
40094,REU,MHL,12988.0
40095,REU,MKD,7793.0
40096,REU,MLI,7832.666666666667
40097,REU,MLT,7622.0
40098,REU,MMR,6170.363636363636
40099,REU,MNE,7935.0
40100,REU,MNG,9182.0
40101,REU,MNP,10638.0
40102,REU,MOZ,2235.242424242424
40103,REU,MRT,8902.0
40104,REU,MSR,13487.0
40105,REU,MTQ,13306.0
40106,REU,MUS,228.0
40107,REU,MWI,2318.909090909091
40108,REU,MYS,5869.030303030303
40109,REU,MYT,1410.0
40110,REU,NAM,3963.0
40111,REU,NCL,11144.0
40112,REU,NER,6821.606060606061
40113,REU,NGA,6277.090909090909
40114,REU,NIC,15842.0
40115,REU,NIU,13390.0
40116,REU,NLD,9458.333333333334
40117,REU,NOR,9827.0
40118,REU,NPL,6259.484848484848
40119,REU,NRU,12220.0
40120,REU,NZL,10834.242424242424
40121,REU,OMN,4774.121212121212
40122,REU,PAK,5749.969696969697
40123,REU,PAN,15032.0
40124,REU,PER,13668.30303030303
40125,REU,PHL,8166.060606060606
40126,REU,PLW,9176.0
40127,REU,PNG,9824.0
40128,REU,POL,8813.09090909091
40129,REU,PRI,13943.90909090909
40130,REU,PRK,9952.666666666666
40131,REU,PRT,9453.09090909091
40132,REU,PRY,11143.363636363636
40133,REU,PSE,6216.0
40134,REU,PYF,14962.0
40135,REU,QAT,5124.484848484848
40136,REU,REU,0.0
40137,REU,ROU,7916.454545454545
40138,REU,RUS,8602.612903225807
40139,REU,RWA,3462.0
40140,REU,SAU,5120.181818181818
40141,REU,SDN,4709.939393939394
40142,REU,SEN,8877.818181818182
40143,REU,SGP,5811.0
40144,REU,SHN,6449.0
40145,REU,SLB,11125.0
40146,REU,SLE,8179.0
40147,REU,SLV,16198.0
40148,REU,SMR,8409.0
40149,REU,SOM,2934.5757575757575
40150,REU,SPM,13307.0
40151,REU,SRB,8096.0
40152,REU,SSD,3860.0
40153,REU,STP,5795.0
40154,REU,SUR,12390.0
40155,REU,SVK,8547.0
40156,REU,SVN,8484.0
40157,REU,SWE,9521.484848484848
40158,REU,SWZ,2549.0
40159,REU,SXM,13606.0
40160,REU,SYC,1800.0
40161,REU,SYR,6487.0
40162,REU,TCA,14514.0
40163,REU,TCD,5732.0
40164,REU,TGO,6636.0
40165,REU,THA,6283.666666666667
40166,REU,TJK,6723.0
40167,REU,TKL,13919.0
40168,REU,TKM,6519.0
40169,REU,TLS,7620.0
40170,REU,TON,12814.0
40171,REU,TTO,13224.0
40172,REU,TUN,7917.575757575758
40173,REU,TUR,7133.151515151515
40174,REU,TUV,13072.0
40175,REU,TWN,8706.787878787878
40176,REU,TZA,2456.818181818182
40177,REU,UGA,3420.0
40178,REU,UKR,8004.354838709677
40179,REU,URY,10528.0
40180,REU,USA,16140.727272727272
40181,REU,UZB,7004.774193548387
40182,REU,VCT,13276.0
40183,REU,VEN,13854.151515151516
40184,REU,VGB,13778.0
40185,REU,VIR,13778.0
40186,REU,VNM,6789.181818181818
40187,REU,VUT,11550.0
40188,REU,WLF,13233.0
40189,REU,WSM,13590.0
40190,REU,YEM,4092.787878787879
40191,REU,ZAF,2982.090909090909
40192,REU,ZMB,2963.151515151515
40193,REU,ZWE,2639.212121212121
40194,ROU,ABW,9456.545454545454
40195,ROU,AFG,3786.212121212121
40196,ROU,AGO,6197.30303030303
40197,ROU,AIA,8481.39393939394
40198,ROU,ALB,630.6666666666666
40199,ROU,AND,1934.6060606060605
40200,ROU,ARE,3472.6969696969695
40201,ROU,ARG,12234.787878787878
40202,ROU,ARM,1643.8387096774193
40203,ROU,ASM,16257.636363636364
40204,ROU,ATG,8471.545454545454
40205,ROU,AUS,14732.0
40206,ROU,AUT,745.5151515151515
40207,ROU,AZE,2010.516129032258
40208,ROU,BDI,5387.939393939394
40209,ROU,BEL,1671.2424242424242
40210,ROU,BEN,4754.787878787879
40211,ROU,BES,9350.545454545454
40212,ROU,BFA,4517.545454545455
40213,ROU,BGD,6262.121212121212
40214,ROU,BGR,315.3939393939394
40215,ROU,BHR,3066.090909090909
40216,ROU,BHS,9008.060606060606
40217,ROU,BIH,563.9666666666667
40218,ROU,BLR,964.5806451612904
40219,ROU,BLZ,10443.878787878788
40220,ROU,BMU,7565.727272727273
40221,ROU,BOL,11466.666666666666
40222,ROU,BRA,9965.09090909091
40223,ROU,BRB,8604.757575757576
40224,ROU,BRN,9580.575757575758
40225,ROU,BTN,5918.575757575758
40226,ROU,BWA,7727.939393939394
40227,ROU,CAF,4568.878787878788
40228,ROU,CAN,7784.787878787879
40229,ROU,CHE,1381.6969696969697
40230,ROU,CHL,13008.969696969696
40231,ROU,CHN,7458.272727272727
40232,ROU,CIV,5234.212121212121
40233,ROU,CMR,4723.30303030303
40234,ROU,COD,5608.30303030303
40235,ROU,COG,5608.333333333333
40236,ROU,COK,17304.121212121212
40237,ROU,COL,10342.939393939394
40238,ROU,COM,6543.393939393939
40239,ROU,CPV,5666.939393939394
40240,ROU,CRI,10721.272727272728
40241,ROU,CUB,9464.878787878788
40242,ROU,CUW,9405.09090909091
40243,ROU,CYM,9758.424242424242
40244,ROU,CYP,1285.3939393939395
40245,ROU,CZE,922.4137931034483
40246,ROU,DEU,1319.8484848484848
40247,ROU,DJI,4079.4848484848485
40248,ROU,DMA,8574.545454545454
40249,ROU,DNK,1474.5454545454545
40250,ROU,DOM,8978.09090909091
40251,ROU,DZA,2076.5151515151515
40252,ROU,ECU,11278.484848484848
40253,ROU,EGY,1716.8181818181818
40254,ROU,ERI,3536.137931034483
40255,ROU,ESH,3957.2727272727275
40256,ROU,ESP,2254.121212121212
40257,ROU,EST,1587.4516129032259
40258,ROU,ETH,4141.454545454545
40259,ROU,FIN,1698.030303030303
40260,ROU,FJI,16105.515151515152
40261,ROU,FLK,13360.484848484848
40262,ROU,FRA,1736.7575757575758
40263,ROU,FRO,2786.5454545454545
40264,ROU,FSM,12565.484848484848
40265,ROU,GAB,5202.363636363636
40266,ROU,GBR,2128.818181818182
40267,ROU,GEO,1603.4516129032259
40268,ROU,GHA,5015.909090909091
40269,ROU,GIB,2768.4242424242425
40270,ROU,GIN,5431.515151515152
40271,ROU,GLP,8547.545454545454
40272,ROU,GMB,5297.848484848485
40273,ROU,GNB,5359.818181818182
40274,ROU,GNQ,5036.363636363636
40275,ROU,GRC,737.060606060606
40276,ROU,GRD,8851.60606060606
40277,ROU,GRL,5023.060606060606
40278,ROU,GTM,10788.90909090909
40279,ROU,GUF,8664.969696969696
40280,ROU,GUM,11109.69696969697
40281,ROU,GUY,8976.454545454546
40282,ROU,HKG,8188.515151515152
40283,ROU,HND,10579.272727272728
40284,ROU,HRV,714.3225806451613
40285,ROU,HTI,9159.424242424242
40286,ROU,HUN,514.5454545454545
40287,ROU,IDN,9815.90909090909
40288,ROU,IMN,2128.818181818182
40289,ROU,IND,5458.727272727273
40290,ROU,IRL,2450.757575757576
40291,ROU,IRN,2455.787878787879
40292,ROU,IRQ,2071.181818181818
40293,ROU,ISL,3584.5454545454545
40294,ROU,ISR,1653.6666666666667
40295,ROU,ITA,1132.5151515151515
40296,ROU,JAM,9531.727272727272
40297,ROU,JOR,1705.7878787878788
40298,ROU,JPN,8751.69696969697
40299,ROU,KAZ,3639.548387096774
40300,ROU,KEN,5296.515151515152
40301,ROU,KGZ,3883.2258064516127
40302,ROU,KHM,8279.242424242424
40303,ROU,KIR,13943.818181818182
40304,ROU,KNA,8525.939393939394
40305,ROU,KOR,8044.393939393939
40306,ROU,KWT,2633.2727272727275
40307,ROU,LAO,7612.878787878788
40308,ROU,LBN,1505.090909090909
40309,ROU,LBR,5549.818181818182
40310,ROU,LBY,1650.060606060606
40311,ROU,LCA,8642.60606060606
40312,ROU,LIE,1234.4242424242425
40313,ROU,LKA,6715.575757575758
40314,ROU,LSO,8246.939393939394
40315,ROU,LTU,1057.0
40316,ROU,LUX,1525.5757575757575
40317,ROU,LVA,1311.9354838709678
40318,ROU,MAC,8145.575757575758
40319,ROU,MAR,3027.848484848485
40320,ROU,MCO,1432.6060606060605
40321,ROU,MDA,287.0
40322,ROU,MDG,7441.757575757576
40323,ROU,MDV,6500.575757575758
40324,ROU,MEX,10808.727272727272
40325,ROU,MHL,13296.151515151516
40326,ROU,MKD,489.2258064516129
40327,ROU,MLI,4793.818181818182
40328,ROU,MLT,1382.6666666666667
40329,ROU,MMR,7109.666666666667
40330,ROU,MNE,583.875
40331,ROU,MNG,5949.484848484848
40332,ROU,MNP,11026.484848484848
40333,ROU,MOZ,7487.424242424242
40334,ROU,MRT,4862.636363636364
40335,ROU,MSR,8524.545454545454
40336,ROU,MTQ,8602.939393939394
40337,ROU,MUS,7924.939393939394
40338,ROU,MWI,6708.878787878788
40339,ROU,MYS,8782.787878787878
40340,ROU,MYT,6714.939393939394
40341,ROU,NAM,7544.878787878788
40342,ROU,NCL,15662.69696969697
40343,ROU,NER,4063.878787878788
40344,ROU,NGA,4531.818181818182
40345,ROU,NIC,10696.727272727272
40346,ROU,NIU,16779.78787878788
40347,ROU,NLD,1692.8484848484848
40348,ROU,NOR,1908.060606060606
40349,ROU,NPL,5535.030303030303
40350,ROU,NRU,13785.969696969696
40351,ROU,NZL,17355.333333333332
40352,ROU,OMN,3871.151515151515
40353,ROU,PAK,4338.787878787879
40354,ROU,PAN,10458.39393939394
40355,ROU,PER,11851.666666666666
40356,ROU,PHL,9487.90909090909
40357,ROU,PLW,10892.545454545454
40358,ROU,PNG,13212.69696969697
40359,ROU,POL,869.5151515151515
40360,ROU,PRI,8704.60606060606
40361,ROU,PRK,7763.515151515152
40362,ROU,PRT,2881.5151515151515
40363,ROU,PRY,11429.39393939394
40364,ROU,PSE,1695.4545454545455
40365,ROU,PYF,16904.060606060608
40366,ROU,QAT,3203.757575757576
40367,ROU,REU,7916.454545454545
40368,ROU,ROU,0.0
40369,ROU,RUS,1823.967741935484
40370,ROU,RWA,5234.939393939394
40371,ROU,SAU,2877.848484848485
40372,ROU,SDN,3392.242424242424
40373,ROU,SEN,5241.272727272727
40374,ROU,SGP,8995.39393939394
40375,ROU,SHN,7462.393939393939
40376,ROU,SLB,14138.69696969697
40377,ROU,SLE,5501.969696969697
40378,ROU,SLV,10773.90909090909
40379,ROU,SMR,1028.2424242424242
40380,ROU,SOM,4916.515151515152
40381,ROU,SPM,6027.575757575758
40382,ROU,SRB,342.5625
40383,ROU,SSD,4503.454545454545
40384,ROU,STP,5296.060606060606
40385,ROU,SUR,8814.454545454546
40386,ROU,SVK,690.0344827586207
40387,ROU,SVN,835.6129032258065
40388,ROU,SWE,1626.878787878788
40389,ROU,SWZ,7932.939393939394
40390,ROU,SXM,8494.25
40391,ROU,SYC,6263.484848484848
40392,ROU,SYR,1480.060606060606
40393,ROU,TCA,8842.727272727272
40394,ROU,TCD,3794.060606060606
40395,ROU,TGO,4920.0
40396,ROU,THA,7759.757575757576
40397,ROU,TJK,3622.6129032258063
40398,ROU,TKL,15727.787878787878
40399,ROU,TKM,2833.451612903226
40400,ROU,TLS,11469.35
40401,ROU,TON,16740.303030303032
40402,ROU,TTO,8940.90909090909
40403,ROU,TUN,1604.939393939394
40404,ROU,TUR,709.6969696969697
40405,ROU,TUV,15227.30303030303
40406,ROU,TWN,8538.0
40407,ROU,TZA,5835.090909090909
40408,ROU,UGA,5013.939393939394
40409,ROU,UKR,697.9677419354839
40410,ROU,URY,12069.151515151516
40411,ROU,USA,8734.939393939394
40412,ROU,UZB,3501.1935483870966
40413,ROU,VCT,8725.939393939394
40414,ROU,VEN,9479.818181818182
40415,ROU,VGB,8585.575757575758
40416,ROU,VIR,8585.575757575758
40417,ROU,VNM,8221.939393939394
40418,ROU,VUT,15422.545454545454
40419,ROU,WLF,15923.60606060606
40420,ROU,WSM,16170.454545454546
40421,ROU,YEM,3833.181818181818
40422,ROU,ZAF,8183.757575757576
40423,ROU,ZMB,6598.121212121212
40424,ROU,ZWE,7063.515151515152
40425,RUS,ABW,10526.548387096775
40426,RUS,AFG,2982.1612903225805
40427,RUS,AGO,8007.354838709677
40428,RUS,AIA,9609.161290322581
40429,RUS,ALB,2484.6451612903224
40430,RUS,AND,3514.032258064516
40431,RUS,ARE,3606.032258064516
40432,RUS,ARG,14149.225806451614
40433,RUS,ARM,1689.0645161290322
40434,RUS,ASM,13932.387096774193
40435,RUS,ATG,9645.516129032258
40436,RUS,AUS,13112.483870967742
40437,RUS,AUT,2124.8064516129034
40438,RUS,AZE,1749.0967741935483
40439,RUS,BDI,6865.1612903225805
40440,RUS,BEL,2747.7419354838707
40441,RUS,BEN,6741.709677419355
40442,RUS,BES,10468.709677419354
40443,RUS,BFA,6511.451612903225
40444,RUS,BGD,4881.354838709677
40445,RUS,BGR,2105.451612903226
40446,RUS,BHR,3410.8064516129034
40447,RUS,BHS,9668.967741935483
40448,RUS,BIH,2346.9
40449,RUS,BLR,1011.7741935483871
40450,RUS,BLZ,10927.58064516129
40451,RUS,BMU,8375.516129032258
40452,RUS,BOL,13097.258064516129
40453,RUS,BRA,11895.225806451614
40454,RUS,BRB,9897.09677419355
40455,RUS,BRN,7834.645161290323
40456,RUS,BTN,4461.129032258064
